"Step","yolo_tomo_v1 - train/cls_loss","yolo_tomo_v1 - train/cls_loss__MIN","yolo_tomo_v1 - train/cls_loss__MAX","yDICOM4 - train/cls_loss","yDICOM4 - train/cls_loss__MIN","yDICOM4 - train/cls_loss__MAX","yDICOM3 - train/cls_loss","yDICOM3 - train/cls_loss__MIN","yDICOM3 - train/cls_loss__MAX"
"156","0.0025711606722325087","0.0025711606722325087","0.0025711606722325087","0.0018901495495811105","0.0018901495495811105","0.0018901495495811105","0.0024345051497220993","0.0024345051497220993","0.0024345051497220993"
"157","0.0025976987089961767","0.0025976987089961767","0.0025976987089961767","0.0013390852836892009","0.0013390852836892009","0.0013390852836892009","0.0019018558086827397","0.0019018558086827397","0.0019018558086827397"
"158","0.0029688405338674784","0.0029688405338674784","0.0029688405338674784","0.0009866051841527224","0.0009866051841527224","0.0009866051841527224","0.0019669272005558014","0.0019669272005558014","0.0019669272005558014"
"159","0.0023777144961059093","0.0023777144961059093","0.0023777144961059093","0.001016307738609612","0.001016307738609612","0.001016307738609612","0.0013706518802791834","0.0013706518802791834","0.0013706518802791834"
"160","0.001913253916427493","0.001913253916427493","0.001913253916427493","0.001831332454457879","0.001831332454457879","0.001831332454457879","0.0020692150574177504","0.0020692150574177504","0.0020692150574177504"
"161","0.0024893328081816435","0.0024893328081816435","0.0024893328081816435","0.0012792251072824001","0.0012792251072824001","0.0012792251072824001","0.0010751651134341955","0.0010751651134341955","0.0010751651134341955"
"162","0.0020894778426736593","0.0020894778426736593","0.0020894778426736593","0.0011699938913807273","0.0011699938913807273","0.0011699938913807273","0.001363464747555554","0.001363464747555554","0.001363464747555554"
"163","0.0019497473258525133","0.0019497473258525133","0.0019497473258525133","0.0015877917176112533","0.0015877917176112533","0.0015877917176112533","0.0016965665854513645","0.0016965665854513645","0.0016965665854513645"
"164","0.0022469621617347","0.0022469621617347","0.0022469621617347","0.0017038009827956557","0.0017038009827956557","0.0017038009827956557","0.002396063879132271","0.002396063879132271","0.002396063879132271"
"165","0.0025034716818481684","0.0025034716818481684","0.0025034716818481684","0.0012234158348292112","0.0012234158348292112","0.0012234158348292112","0.0017466581193730235","0.0017466581193730235","0.0017466581193730235"
"166","0.0024372434709221125","0.0024372434709221125","0.0024372434709221125","0.0013879106845706701","0.0013879106845706701","0.0013879106845706701","0.002151188440620899","0.002151188440620899","0.002151188440620899"
"167","0.002755870344117284","0.002755870344117284","0.002755870344117284","0.0011456175707280636","0.0011456175707280636","0.0011456175707280636","0.002047816524282098","0.002047816524282098","0.002047816524282098"
"168","0.002298209583386779","0.002298209583386779","0.002298209583386779","0.0014286409132182598","0.0014286409132182598","0.0014286409132182598","0.0023343306966125965","0.0023343306966125965","0.0023343306966125965"
"169","0.0022528134286403656","0.0022528134286403656","0.0022528134286403656","0.0018006418831646442","0.0018006418831646442","0.0018006418831646442","0.0015602658968418837","0.0015602658968418837","0.0015602658968418837"
"170","0.002018136903643608","0.002018136903643608","0.002018136903643608","0.0014924148563295603","0.0014924148563295603","0.0014924148563295603","0.001889056758955121","0.001889056758955121","0.001889056758955121"
"171","0.002362816594541073","0.002362816594541073","0.002362816594541073","0.0011151776416227221","0.0011151776416227221","0.0011151776416227221","0.0018118993612006307","0.0018118993612006307","0.0018118993612006307"
"172","0.0020264964550733566","0.0020264964550733566","0.0020264964550733566","0.0012743963161483407","0.0012743963161483407","0.0012743963161483407","0.001661396585404873","0.001661396585404873","0.001661396585404873"
"173","0.0025605629198253155","0.0025605629198253155","0.0025605629198253155","0.0007118100766092539","0.0007118100766092539","0.0007118100766092539","0.0012867753393948078","0.0012867753393948078","0.0012867753393948078"
"174","0.0022437877487391233","0.0022437877487391233","0.0022437877487391233","0.0010370496893301606","0.0010370496893301606","0.0010370496893301606","0.0018573382403701544","0.0018573382403701544","0.0018573382403701544"
"175","0.0020919868256896734","0.0020919868256896734","0.0020919868256896734","0.0010756300762295723","0.0010756300762295723","0.0010756300762295723","0.0018688676645979285","0.0018688676645979285","0.0018688676645979285"
"176","0.0025070582050830126","0.0025070582050830126","0.0025070582050830126","0.0009180917986668646","0.0009180917986668646","0.0009180917986668646","0.0016620317474007607","0.0016620317474007607","0.0016620317474007607"
"177","0.0023023972753435373","0.0023023972753435373","0.0023023972753435373","0.0011866763234138489","0.0011866763234138489","0.0011866763234138489","0.0016211988404393196","0.0016211988404393196","0.0016211988404393196"
"178","0.0020958497188985348","0.0020958497188985348","0.0020958497188985348","0.0008317749015986919","0.0008317749015986919","0.0008317749015986919","0.0023902086541056633","0.0023902086541056633","0.0023902086541056633"
"179","0.0022779249120503664","0.0022779249120503664","0.0022779249120503664","0.0010585476411506534","0.0010585476411506534","0.0010585476411506534","0.001117398962378502","0.001117398962378502","0.001117398962378502"
"180","0.0024918660055845976","0.0024918660055845976","0.0024918660055845976","0.0005369858699850738","0.0005369858699850738","0.0005369858699850738","0.0009861045982688665","0.0009861045982688665","0.0009861045982688665"
"181","0.0022312903311103582","0.0022312903311103582","0.0022312903311103582","0.0013037496246397495","0.0013037496246397495","0.0013037496246397495","0.001336679677478969","0.001336679677478969","0.001336679677478969"
"182","0.0018784936983138323","0.0018784936983138323","0.0018784936983138323","0.0018359621753916144","0.0018359621753916144","0.0018359621753916144","0.0009165478986687958","0.0009165478986687958","0.0009165478986687958"
"183","0.002461472060531378","0.002461472060531378","0.002461472060531378","0.0009170064004138112","0.0009170064004138112","0.0009170064004138112","0.0014098482206463814","0.0014098482206463814","0.0014098482206463814"
"184","0.0020888878498226404","0.0020888878498226404","0.0020888878498226404","0.0010070889256894588","0.0010070889256894588","0.0010070889256894588","0.0015582209452986717","0.0015582209452986717","0.0015582209452986717"
"185","0.0023561774287372828","0.0023561774287372828","0.0023561774287372828","0.0013085694517940283","0.0013085694517940283","0.0013085694517940283","0.0008769655833020806","0.0008769655833020806","0.0008769655833020806"
"186","0.0018958373693749309","0.0018958373693749309","0.0018958373693749309","0.001324616838246584","0.001324616838246584","0.001324616838246584","0.0010328568750992417","0.0010328568750992417","0.0010328568750992417"
"187","0.0019641167018562555","0.0019641167018562555","0.0019641167018562555","0.0015779456589370966","0.0015779456589370966","0.0015779456589370966","0.0008029677555896342","0.0008029677555896342","0.0008029677555896342"
"188","0.0018247842090204358","0.0018247842090204358","0.0018247842090204358","0.0012607383541762829","0.0012607383541762829","0.0012607383541762829","0.0013455322477966547","0.0013455322477966547","0.0013455322477966547"
"189","0.0020072662737220526","0.0020072662737220526","0.0020072662737220526","0.0014703249325975776","0.0014703249325975776","0.0014703249325975776","0.0012851398205384612","0.0012851398205384612","0.0012851398205384612"
"190","0.001843082020059228","0.001843082020059228","0.001843082020059228","0.0009224973618984222","0.0009224973618984222","0.0009224973618984222","0.0011074378853663802","0.0011074378853663802","0.0011074378853663802"
"191","0.0019081324571743608","0.0019081324571743608","0.0019081324571743608","0.0011611738009378314","0.0011611738009378314","0.0011611738009378314","0.0012346357107162476","0.0012346357107162476","0.0012346357107162476"
"192","0.0013393721310421824","0.0013393721310421824","0.0013393721310421824","0.001485742861405015","0.001485742861405015","0.001485742861405015","0.0008787955739535391","0.0008787955739535391","0.0008787955739535391"
"193","0.0021590664982795715","0.0021590664982795715","0.0021590664982795715","0.0008513137581758201","0.0008513137581758201","0.0008513137581758201","0.001015108427964151","0.001015108427964151","0.001015108427964151"
"194","0.0017495538340881467","0.0017495538340881467","0.0017495538340881467","0.00177450617775321","0.00177450617775321","0.00177450617775321","0.0013528227573260665","0.0013528227573260665","0.0013528227573260665"
"195","0.002395597053691745","0.002395597053691745","0.002395597053691745","0.0006363813299685717","0.0006363813299685717","0.0006363813299685717","0.0010297526605427265","0.0010297526605427265","0.0010297526605427265"
"196","0.0019511861028149724","0.0019511861028149724","0.0019511861028149724","0.00038722497993148863","0.00038722497993148863","0.00038722497993148863","0.0006840582937002182","0.0006840582937002182","0.0006840582937002182"
"197","0.0019242663402110338","0.0019242663402110338","0.0019242663402110338","0.0007310440414585173","0.0007310440414585173","0.0007310440414585173","0.0007252718205563724","0.0007252718205563724","0.0007252718205563724"
"198","0.0019388789078220725","0.0019388789078220725","0.0019388789078220725","0.0013205043505877256","0.0013205043505877256","0.0013205043505877256","0.0011601699516177177","0.0011601699516177177","0.0011601699516177177"
"199","0.001995523925870657","0.001995523925870657","0.001995523925870657","0.0012293121544644237","0.0012293121544644237","0.0012293121544644237","0.0007886621751822531","0.0007886621751822531","0.0007886621751822531"
"200","0.0018880139105021954","0.0018880139105021954","0.0018880139105021954","0.0010295248357579112","0.0010295248357579112","0.0010295248357579112","0.0009876800468191504","0.0009876800468191504","0.0009876800468191504"
"201","0.0017411644803360105","0.0017411644803360105","0.0017411644803360105","0.0009290890302509069","0.0009290890302509069","0.0009290890302509069","0.0011162078008055687","0.0011162078008055687","0.0011162078008055687"
"202","0.0019357387209311128","0.0019357387209311128","0.0019357387209311128","0.0007453085272572935","0.0007453085272572935","0.0007453085272572935","0.0013727917103096843","0.0013727917103096843","0.0013727917103096843"
"203","0.0019204573472961783","0.0019204573472961783","0.0019204573472961783","0.0006211306317709386","0.0006211306317709386","0.0006211306317709386","0.0008383847307413816","0.0008383847307413816","0.0008383847307413816"
"204","0.0016918517649173737","0.0016918517649173737","0.0016918517649173737","0.0011008353903889656","0.0011008353903889656","0.0011008353903889656","0.0008610349032096565","0.0008610349032096565","0.0008610349032096565"
"205","0.0013365859631448984","0.0013365859631448984","0.0013365859631448984","0.0011426754062995315","0.0011426754062995315","0.0011426754062995315","0.0013059498742222786","0.0013059498742222786","0.0013059498742222786"
"206","0.0014894700143486261","0.0014894700143486261","0.0014894700143486261","0.0008372320444323123","0.0008372320444323123","0.0008372320444323123","0.0007214596262201667","0.0007214596262201667","0.0007214596262201667"
"207","0.0023132087662816048","0.0023132087662816048","0.0023132087662816048","0.0005195672274567187","0.0005195672274567187","0.0005195672274567187","0.0006392522482201457","0.0006392522482201457","0.0006392522482201457"
"208","0.0017094089416787028","0.0017094089416787028","0.0017094089416787028","0.0009672981104813516","0.0009672981104813516","0.0009672981104813516","0.0006047350470907986","0.0006047350470907986","0.0006047350470907986"
"209","0.0017284650821238756","0.0017284650821238756","0.0017284650821238756","0.00045831655734218657","0.00045831655734218657","0.00045831655734218657","0.0008241834002546966","0.0008241834002546966","0.0008241834002546966"
"210","0.0017711571417748928","0.0017711571417748928","0.0017711571417748928","0.0012154299765825272","0.0012154299765825272","0.0012154299765825272","0.0010442637139931321","0.0010442637139931321","0.0010442637139931321"
"211","0.0017911545000970364","0.0017911545000970364","0.0017911545000970364","0.0011168369092047215","0.0011168369092047215","0.0011168369092047215","0.0012453373055905104","0.0012453373055905104","0.0012453373055905104"
"212","0.0015117427101358771","0.0015117427101358771","0.0015117427101358771","0.001147622475400567","0.001147622475400567","0.001147622475400567","0.0014140274142846465","0.0014140274142846465","0.0014140274142846465"
"213","0.001615628250874579","0.001615628250874579","0.001615628250874579","0.0010572378523647785","0.0010572378523647785","0.0010572378523647785","0.0006853679660707712","0.0006853679660707712","0.0006853679660707712"
"214","0.0015699086943641305","0.0015699086943641305","0.0015699086943641305","0.0008402563980780542","0.0008402563980780542","0.0008402563980780542","0.0009232035372406244","0.0009232035372406244","0.0009232035372406244"
"215","0.0016840078169479966","0.0016840078169479966","0.0016840078169479966","0.0011599849676713347","0.0011599849676713347","0.0011599849676713347","0.0008417822537012398","0.0008417822537012398","0.0008417822537012398"
"216","0.0014553553191944957","0.0014553553191944957","0.0014553553191944957","0.0003863779711537063","0.0003863779711537063","0.0003863779711537063","0.0009750790777616203","0.0009750790777616203","0.0009750790777616203"
"217","0.001643786788918078","0.001643786788918078","0.001643786788918078","0.000988920102827251","0.000988920102827251","0.000988920102827251","0.0008842145907692611","0.0008842145907692611","0.0008842145907692611"
"218","0.0019053457072004676","0.0019053457072004676","0.0019053457072004676","0.0016625288408249617","0.0016625288408249617","0.0016625288408249617","0.000839530024677515","0.000839530024677515","0.000839530024677515"
"219","0.001537024974822998","0.001537024974822998","0.001537024974822998","0.0011022088583558798","0.0011022088583558798","0.0011022088583558798","0.0007531202281825244","0.0007531202281825244","0.0007531202281825244"
"220","0.0015017867553979158","0.0015017867553979158","0.0015017867553979158","0.0010274677770212293","0.0010274677770212293","0.0010274677770212293","0.0008098513353615999","0.0008098513353615999","0.0008098513353615999"
"221","0.0014865236589685082","0.0014865236589685082","0.0014865236589685082","0.0011092256754636765","0.0011092256754636765","0.0011092256754636765","0.0004282690933905542","0.0004282690933905542","0.0004282690933905542"
"222","0.0013377671130001545","0.0013377671130001545","0.0013377671130001545","0.0008450152818113565","0.0008450152818113565","0.0008450152818113565","0.0013055792078375816","0.0013055792078375816","0.0013055792078375816"
"223","0.001768722664564848","0.001768722664564848","0.001768722664564848","0.0006247013807296753","0.0006247013807296753","0.0006247013807296753","0.0005620262236334383","0.0005620262236334383","0.0005620262236334383"
"224","0.0019597546197474003","0.0019597546197474003","0.0019597546197474003","0.0007775911944918334","0.0007775911944918334","0.0007775911944918334","0.0005408675642684102","0.0005408675642684102","0.0005408675642684102"
"225","0.001629592850804329","0.001629592850804329","0.001629592850804329","0.0006390255875885487","0.0006390255875885487","0.0006390255875885487","0.000631599104963243","0.000631599104963243","0.000631599104963243"
"226","0.0013235248625278473","0.0013235248625278473","0.0013235248625278473","0.0006164128426462412","0.0006164128426462412","0.0006164128426462412","0.0009949748637154698","0.0009949748637154698","0.0009949748637154698"
"227","0.00180861447006464","0.00180861447006464","0.00180861447006464","0.00037012455868534744","0.00037012455868534744","0.00037012455868534744","0.0007845677901059389","0.0007845677901059389","0.0007845677901059389"
"228","0.0013813185505568981","0.0013813185505568981","0.0013813185505568981","0.0005899587413296103","0.0005899587413296103","0.0005899587413296103","0.0005453560734167695","0.0005453560734167695","0.0005453560734167695"
"229","0.001340906717814505","0.001340906717814505","0.001340906717814505","0.0005898728268221021","0.0005898728268221021","0.0005898728268221021","0.0009713933104649186","0.0009713933104649186","0.0009713933104649186"
"230","0.0015452263178303838","0.0015452263178303838","0.0015452263178303838","0.0009664662647992373","0.0009664662647992373","0.0009664662647992373","0.0007542432867921889","0.0007542432867921889","0.0007542432867921889"
"231","0.0016201086109504104","0.0016201086109504104","0.0016201086109504104","0.0007224512519314885","0.0007224512519314885","0.0007224512519314885","0.0006187226972542703","0.0006187226972542703","0.0006187226972542703"
"232","0.0017225121846422553","0.0017225121846422553","0.0017225121846422553","0.0006070979288779199","0.0006070979288779199","0.0006070979288779199","0.00117374281398952","0.00117374281398952","0.00117374281398952"
"233","0.0016427632654085755","0.0016427632654085755","0.0016427632654085755","0.0007047494291327894","0.0007047494291327894","0.0007047494291327894","0.0010188582818955183","0.0010188582818955183","0.0010188582818955183"
"234","0.0011302311904728413","0.0011302311904728413","0.0011302311904728413","0.0007630084292031825","0.0007630084292031825","0.0007630084292031825","0.0008420993690378964","0.0008420993690378964","0.0008420993690378964"
"235","0.0012804367579519749","0.0012804367579519749","0.0012804367579519749","0.001076211454346776","0.001076211454346776","0.001076211454346776","0.0012623164802789688","0.0012623164802789688","0.0012623164802789688"
"236","0.001281540491618216","0.001281540491618216","0.001281540491618216","0.0008681712788529694","0.0008681712788529694","0.0008681712788529694","0.0018836928065866232","0.0018836928065866232","0.0018836928065866232"
"237","0.0013555255718529224","0.0013555255718529224","0.0013555255718529224","0.0007996779168024659","0.0007996779168024659","0.0007996779168024659","0.0010259250411763787","0.0010259250411763787","0.0010259250411763787"
"238","0.0012761588441208005","0.0012761588441208005","0.0012761588441208005","0.0008772863075137138","0.0008772863075137138","0.0008772863075137138","0.001039977534674108","0.001039977534674108","0.001039977534674108"
"239","0.001497965888120234","0.001497965888120234","0.001497965888120234","0.0011092154309153557","0.0011092154309153557","0.0011092154309153557","0.0007589076994918287","0.0007589076994918287","0.0007589076994918287"
"240","0.0013402079930528998","0.0013402079930528998","0.0013402079930528998","0.0005846159183420241","0.0005846159183420241","0.0005846159183420241","0.0009271744638681412","0.0009271744638681412","0.0009271744638681412"
"241","0.001046108896844089","0.001046108896844089","0.001046108896844089","0.0005884057027287781","0.0005884057027287781","0.0005884057027287781","0.0007254921947605908","0.0007254921947605908","0.0007254921947605908"
"242","0.0013360825832933187","0.0013360825832933187","0.0013360825832933187","0.0009340374381281435","0.0009340374381281435","0.0009340374381281435","0.0008356795297004282","0.0008356795297004282","0.0008356795297004282"
"243","0.0011956645175814629","0.0011956645175814629","0.0011956645175814629","0.0006622602231800556","0.0006622602231800556","0.0006622602231800556","0.001368254073895514","0.001368254073895514","0.001368254073895514"
"244","0.0011440209345892072","0.0011440209345892072","0.0011440209345892072","0.0008549882913939655","0.0008549882913939655","0.0008549882913939655","0.0011843176325783134","0.0011843176325783134","0.0011843176325783134"
"245","0.0014846076956018806","0.0014846076956018806","0.0014846076956018806","0.0005268788081593812","0.0005268788081593812","0.0005268788081593812","0.0008723839418962598","0.0008723839418962598","0.0008723839418962598"
"246","0.001403336995281279","0.001403336995281279","0.001403336995281279","0.0005869863089174032","0.0005869863089174032","0.0005869863089174032","0.0009205241804011166","0.0009205241804011166","0.0009205241804011166"
"247","0.0012504818150773644","0.0012504818150773644","0.0012504818150773644","0.0005698124878108501","0.0005698124878108501","0.0005698124878108501","0.0009088567458093166","0.0009088567458093166","0.0009088567458093166"
"248","0.001239678356796503","0.001239678356796503","0.001239678356796503","0.0012544100172817707","0.0012544100172817707","0.0012544100172817707","0.0007094862521626055","0.0007094862521626055","0.0007094862521626055"
"249","0.0014374889433383942","0.0014374889433383942","0.0014374889433383942","0.0007521100342273712","0.0007521100342273712","0.0007521100342273712","0.0006164840888231993","0.0006164840888231993","0.0006164840888231993"
"250","0.0013135046465322375","0.0013135046465322375","0.0013135046465322375","0.0012341083493083715","0.0012341083493083715","0.0012341083493083715","0.0007678083493374288","0.0007678083493374288","0.0007678083493374288"
"251","0.0012115204008296132","0.0012115204008296132","0.0012115204008296132","0.0004719302523881197","0.0004719302523881197","0.0004719302523881197","0.0006243872921913862","0.0006243872921913862","0.0006243872921913862"
"252","0.001226499560289085","0.001226499560289085","0.001226499560289085","0.001139539061114192","0.001139539061114192","0.001139539061114192","0.0006606901879422367","0.0006606901879422367","0.0006606901879422367"
"253","0.0014225824270397425","0.0014225824270397425","0.0014225824270397425","0.0010318218264728785","0.0010318218264728785","0.0010318218264728785","0.000957981392275542","0.000957981392275542","0.000957981392275542"
"254","0.001367494696751237","0.001367494696751237","0.001367494696751237","0.0005293410504236817","0.0005293410504236817","0.0005293410504236817","0.0009208876872435212","0.0009208876872435212","0.0009208876872435212"
"255","0.0013361400924623013","0.0013361400924623013","0.0013361400924623013","0.0006615381571464241","0.0006615381571464241","0.0006615381571464241","0.0006012636004015803","0.0006012636004015803","0.0006012636004015803"
"256","0.0012358443345874548","0.0012358443345874548","0.0012358443345874548","0.0009621366625651717","0.0009621366625651717","0.0009621366625651717","0.0008955288794822991","0.0008955288794822991","0.0008955288794822991"
"257","0.0011513610370457172","0.0011513610370457172","0.0011513610370457172","0.0007039738120511174","0.0007039738120511174","0.0007039738120511174","0.000570369535125792","0.000570369535125792","0.000570369535125792"
"258","0.0012032848317176104","0.0012032848317176104","0.0012032848317176104","0.0006904592155478895","0.0006904592155478895","0.0006904592155478895","0.0010065215174108744","0.0010065215174108744","0.0010065215174108744"
"259","0.0012826237361878157","0.0012826237361878157","0.0012826237361878157","0.0004737339331768453","0.0004737339331768453","0.0004737339331768453","0.0008217026479542255","0.0008217026479542255","0.0008217026479542255"
"260","0.0012330933241173625","0.0012330933241173625","0.0012330933241173625","0.0005919025279581547","0.0005919025279581547","0.0005919025279581547","0.001063005649484694","0.001063005649484694","0.001063005649484694"
"261","0.0010326346382498741","0.0010326346382498741","0.0010326346382498741","0.0005866125575266778","0.0005866125575266778","0.0005866125575266778","0.001646910677663982","0.001646910677663982","0.001646910677663982"
"262","0.0009167747339233756","0.0009167747339233756","0.0009167747339233756","0.0005538056138902903","0.0005538056138902903","0.0005538056138902903","0.0008480168180540204","0.0008480168180540204","0.0008480168180540204"
"263","0.0009872833034023643","0.0009872833034023643","0.0009872833034023643","0.000854377169162035","0.000854377169162035","0.000854377169162035","0.0008661997271701694","0.0008661997271701694","0.0008661997271701694"
"264","0.0007804034394212067","0.0007804034394212067","0.0007804034394212067","0.0007155442726798356","0.0007155442726798356","0.0007155442726798356","0.00048610902740620077","0.00048610902740620077","0.00048610902740620077"
"265","0.0013042285572737455","0.0013042285572737455","0.0013042285572737455","0.00048568504280410707","0.00048568504280410707","0.00048568504280410707","0.0005666648503392935","0.0005666648503392935","0.0005666648503392935"
"266","0.001183359301649034","0.001183359301649034","0.001183359301649034","0.00040797103429213166","0.00040797103429213166","0.00040797103429213166","0.0008065304718911648","0.0008065304718911648","0.0008065304718911648"
"267","0.001080990070477128","0.001080990070477128","0.001080990070477128","0.0012950828531756997","0.0012950828531756997","0.0012950828531756997","0.0006209986750036478","0.0006209986750036478","0.0006209986750036478"
"268","0.0011306111700832844","0.0011306111700832844","0.0011306111700832844","0.0002953232906293124","0.0002953232906293124","0.0002953232906293124","0.0005295930313877761","0.0005295930313877761","0.0005295930313877761"
"269","0.0010925495298579335","0.0010925495298579335","0.0010925495298579335","0.0005808569258078933","0.0005808569258078933","0.0005808569258078933","0.0009063149918802083","0.0009063149918802083","0.0009063149918802083"
"270","0.0010950553696602583","0.0010950553696602583","0.0010950553696602583","0.0005962307332083583","0.0005962307332083583","0.0005962307332083583","0.000648056564386934","0.000648056564386934","0.000648056564386934"
"271","0.0014339410699903965","0.0014339410699903965","0.0014339410699903965","0.0005869761807844043","0.0005869761807844043","0.0005869761807844043","0.0006289479206316173","0.0006289479206316173","0.0006289479206316173"
"272","0.0009613092406652868","0.0009613092406652868","0.0009613092406652868","0.0008650618838146329","0.0008650618838146329","0.0008650618838146329","0.0004493778687901795","0.0004493778687901795","0.0004493778687901795"
"273","0.0013050386914983392","0.0013050386914983392","0.0013050386914983392","0.0011135737877339125","0.0011135737877339125","0.0011135737877339125","0.0009267885470762849","0.0009267885470762849","0.0009267885470762849"
"274","0.0010794821428135037","0.0010794821428135037","0.0010794821428135037","0.000657737604342401","0.000657737604342401","0.000657737604342401","0.0006672002491541207","0.0006672002491541207","0.0006672002491541207"
"275","0.0010914842132478952","0.0010914842132478952","0.0010914842132478952","0.0006086417706683278","0.0006086417706683278","0.0006086417706683278","0.0008150926441885531","0.0008150926441885531","0.0008150926441885531"
"276","0.0015115499263629317","0.0015115499263629317","0.0015115499263629317","0.0005181144806556404","0.0005181144806556404","0.0005181144806556404","0.0010526832193136215","0.0010526832193136215","0.0010526832193136215"
"277","0.00116333132609725","0.00116333132609725","0.00116333132609725","0.0003734250203706324","0.0003734250203706324","0.0003734250203706324","0.0007074309978634119","0.0007074309978634119","0.0007074309978634119"
"278","0.0011283322237432003","0.0011283322237432003","0.0011283322237432003","0.00042293095611967146","0.00042293095611967146","0.00042293095611967146","0.0003113265847787261","0.0003113265847787261","0.0003113265847787261"
"279","0.0010598803637549281","0.0010598803637549281","0.0010598803637549281","0.0010950517607852817","0.0010950517607852817","0.0010950517607852817","0.0007307371706701815","0.0007307371706701815","0.0007307371706701815"
"280","0.0010242582065984607","0.0010242582065984607","0.0010242582065984607","0.00101249641738832","0.00101249641738832","0.00101249641738832","0.0006150538683868945","0.0006150538683868945","0.0006150538683868945"
"281","0.001123113208450377","0.001123113208450377","0.001123113208450377","0.0004533421597443521","0.0004533421597443521","0.0004533421597443521","0.0008226890931837261","0.0008226890931837261","0.0008226890931837261"
"282","0.0011866699205711484","0.0011866699205711484","0.0011866699205711484","0.0004223213763907552","0.0004223213763907552","0.0004223213763907552","0.000707387865986675","0.000707387865986675","0.000707387865986675"
"283","0.0010308404453098774","0.0010308404453098774","0.0010308404453098774","0.0005755428574047983","0.0005755428574047983","0.0005755428574047983","0.0004736592818517238","0.0004736592818517238","0.0004736592818517238"
"284","0.00113604124635458","0.00113604124635458","0.00113604124635458","0.00031437736470252275","0.00031437736470252275","0.00031437736470252275","0.000569770869333297","0.000569770869333297","0.000569770869333297"
"285","0.0013830541865900159","0.0013830541865900159","0.0013830541865900159","0.0005622374592348933","0.0005622374592348933","0.0005622374592348933","0.0007401902694255114","0.0007401902694255114","0.0007401902694255114"
"286","0.001046437188051641","0.001046437188051641","0.001046437188051641","0.0005882182158529758","0.0005882182158529758","0.0005882182158529758","0.0006815718370489776","0.0006815718370489776","0.0006815718370489776"
"287","0.0011429082369431853","0.0011429082369431853","0.0011429082369431853","0.0005054263747297227","0.0005054263747297227","0.0005054263747297227","0.0002982137375511229","0.0002982137375511229","0.0002982137375511229"
"288","0.0010120902443304658","0.0010120902443304658","0.0010120902443304658","0.0006495578563772142","0.0006495578563772142","0.0006495578563772142","0.0006333616911433637","0.0006333616911433637","0.0006333616911433637"
"289","0.0008771722787059844","0.0008771722787059844","0.0008771722787059844","0.0007749752840027213","0.0007749752840027213","0.0007749752840027213","0.0006060099112801254","0.0006060099112801254","0.0006060099112801254"
"290","0.0014244380872696638","0.0014244380872696638","0.0014244380872696638","0.0010442325146868825","0.0010442325146868825","0.0010442325146868825","0.0006196214817464352","0.0006196214817464352","0.0006196214817464352"
"291","0.0012787396553903818","0.0012787396553903818","0.0012787396553903818","0.00043340626871213317","0.00043340626871213317","0.00043340626871213317","0.000866546353790909","0.000866546353790909","0.000866546353790909"
"292","0.0013067778199911118","0.0013067778199911118","0.0013067778199911118","0.0007330413209274411","0.0007330413209274411","0.0007330413209274411","0.001136120641604066","0.001136120641604066","0.001136120641604066"
"293","0.00119479326531291","0.00119479326531291","0.00119479326531291","0.0004511798615567386","0.0004511798615567386","0.0004511798615567386","0.0006390849594026804","0.0006390849594026804","0.0006390849594026804"
"294","0.0011963564902544022","0.0011963564902544022","0.0011963564902544022","0.0010727057233452797","0.0010727057233452797","0.0010727057233452797","0.0004253038496244699","0.0004253038496244699","0.0004253038496244699"
"295","0.0011322987265884876","0.0011322987265884876","0.0011322987265884876","0.0004968408029526472","0.0004968408029526472","0.0004968408029526472","0.0005188590148463845","0.0005188590148463845","0.0005188590148463845"
"296","0.0009887837804853916","0.0009887837804853916","0.0009887837804853916","0.0002604390901979059","0.0002604390901979059","0.0002604390901979059","0.001226888969540596","0.001226888969540596","0.001226888969540596"
"297","0.001050677732564509","0.001050677732564509","0.001050677732564509","0.0011890903115272522","0.0011890903115272522","0.0011890903115272522","0.0005618452560156584","0.0005618452560156584","0.0005618452560156584"
"298","0.001229125540703535","0.001229125540703535","0.001229125540703535","0.000607049441896379","0.000607049441896379","0.000607049441896379","0.00077133032027632","0.00077133032027632","0.00077133032027632"
"299","0.0009957789443433285","0.0009957789443433285","0.0009957789443433285","0.0007198651437647641","0.0007198651437647641","0.0007198651437647641","0.0005346163525246084","0.0005346163525246084","0.0005346163525246084"
